频道名称,分类,状态,响应时间,URL
NewTV精品大剧[1920*1080],🎬电影频道,offline,N/A,http://39.134.67.148/PLTV/88888888/224/3221225536/1.m3u8
NewTV精品纪录[1920*1080],🎬电影频道,offline,N/A,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225672/.m3u8
NewTV精品纪录[1920*1080],🎬电影频道,offline,N/A,http://39.134.67.148/PLTV/88888888/224/3221225545/1.m3u8
NewTV精品体育[1920*1080],🎬电影频道,offline,N/A,http://39.134.67.148/PLTV/88888888/224/3221225526/1.m3u8
NewTV军旅剧场[1920*1080],🎬电影频道,offline,N/A,http://39.134.67.148/PLTV/88888888/224/3221225560/1.m3u8
NewTV中国功夫[1920*1080],🎬电影频道,offline,N/A,http://39.134.67.148/PLTV/88888888/224/3221225604/1.m3u8
纪实科教[1920*1080],🎬电影频道,offline,N/A,http://39.134.67.148/PLTV/88888888/224/3221225670/1.m3u8
电影_动作电影,🎬电影频道,offline,N/A,http://124.248.69.76:35455/huya/11602077
电影_欢乐剧场,🎬电影频道,offline,N/A,http://124.248.69.76:35455/douyu/7489563
CHC 动作电影,🎬电影频道,offline,N/A,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002030/index.m3u8?IASHttpSessionId=
爱旅行的巧克力,🎬电影频道,offline,N/A,https://www.goodiptv.club/douyu/9653323
敢死队-精彩动作电影,🎬电影频道,offline,N/A,https://www.goodiptv.club/yy/1382735573
【电影】顶级动作电影,🎬电影频道,offline,N/A,https://www.goodiptv.club/yy/24923327
经典动作电影,🎬电影频道,offline,N/A,https://www.goodiptv.club/yy/1370293254
超精彩！系列动作电影,🎬电影频道,offline,N/A,https://www.goodiptv.club/yy/1382745096
国内经典动作电影,🎬电影频道,offline,N/A,https://www.goodiptv.club/yy/1382851522
热血动作电影,🎬电影频道,offline,N/A,https://www.goodiptv.club/yy/1382736804
精彩动作电影享不停,🎬电影频道,offline,N/A,https://www.goodiptv.club/yy/1382736809
【电影】顶级动作电影,🎬电影频道,offline,N/A,https://live.metshop.top/yy/24923327
BTV纪实科教,🎬电影频道,offline,N/A,http://sweetown.fun:4000/rtp/239.3.1.115:8000
上海纪实人文,🎬电影频道,offline,N/A,https://live.lalifeier.eu.org/kankanews/jsrw.m3u8?t=1745076287
北京纪实科教,🎬电影频道,offline,N/A,http://ikuai.zlsip.top:4022/rtp/239.3.1.115:8000
ช่อง 中国功夫-经典大片,🎬电影频道,offline,N/A,https://live.metshop.top/huya/11352941
够劲，就是中国功夫,🎬电影频道,offline,N/A,http://cfss.cc/cdn/hy/11352941.flv
NEWTV中国功夫 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010087/index.m3u8
NEWTV中国功夫 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010087/1.m3u8?IASHttpSessionId=OTT
NEWTV中国功夫 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NEWTV动作电影 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010003/index.m3u8
NEWTV超级电视剧 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010065/index.m3u8
NEWTV超级电视剧 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:1a0a:df::402a]/wh7f454c46tw1840265920_1021568913/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8?icpid=88888888&RTS=1713337309&from=4&hms_devid=991&online=1713337309&vqe=3
求索生活 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281&yang-1989=
求索生活 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IAS=
求索生活 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281
纪实科教 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8?
超级电影 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010064/1.m3u8?
超级电影 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8?
超级电影 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8?
超级电视剧 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级电视剧 (IPV6),🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010065/1.m3u8?
「联通1」BTV纪实科教,🎬电影频道,offline,N/A,http://imzbpfrp.zzmd.fun:8888/rtp/239.3.1.115:8000
北京纪实科教,🎬电影频道,offline,N/A,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226434/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~jj3PtVjzl6ZzFdM-Vi1dmQ~_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPJa61jREJv4ZfZigyrxX0U%2CEND
上海纪实人文,🎬电影频道,offline,N/A,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226174/index.m3u8
爱旅行的巧克力,🎬电影频道,offline,10.53s,http://zzy789.xyz/douyu1.php?id=9653323
北京纪实科教,🎬电影频道,offline,N/A,http://49.7.69.235/downflv.brtvcloud.com/8klive/8kliveok.m3u8
北京纪实科教,🎬电影频道,offline,N/A,http://221.219.65.45:18888/udp/239.3.1.115:8000
北京纪实科教(a),🎬电影频道,offline,N/A,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001231/index.m3u8
纪实人文(a),🎬电影频道,offline,N/A,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001019/index.m3u8
淘电影(c),🎬电影频道,offline,N/A,http://81.69.20.196/mqlive.m3u8?ip=61.48.132.122%3A8000&id=live1644
iHOT 爱喜剧,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230022/smil/index.m3u8?fmt=ts2hls
iHOT 爱科幻,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230025/smil/index.m3u8?fmt=ts2hls
iHOT 爱院线,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230019/smil/index.m3u8?fmt=ts2hls
iHOT 爱浪漫,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230005/smil/index.m3u8?fmt=ts2hls
iHOT 爱悬疑,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230098/index.m3u8
iHOT 爱谍战,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
iHOY 爱历史,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230100/index.m3u8
iHOT 爱科学,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235603/smil/index.m3u8?fmt=ts2hls
iHOT 爱幼教,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235622/smil/index.m3u8?fmt=ts2hls
iHOT 爱玩具,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235626/smil/index.m3u8?fmt=ts2hls
iHOT 爱赛车,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230032/index.m3u8
iHOT 爱旅行,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230052/index.m3u8
iHOT 爱奇谈,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221235605/smil/index.m3u8?fmt=ts2hls
NewTV 超级电视剧,🎬电影频道,offline,N/A,http://home.wwang.pw:35455/itv/1000000004000024993.m3u8?cdn=ystenlive
NewTV 超级综艺,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000004000023658/index.m3u8?channel-id=ystenlive&Contentid=1000000004000023658&livemode=1&stbId=YanG-1989
NewTV 金牌综艺,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000004000026167/index.m3u8?channel-id=ystenlive&Contentid=1000000004000026167&livemode=1&stbId=YanG-1989
NewTV 东北热剧,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000005000266013/index.m3u8?channel-id=ystenlive&Contentid=1000000005000266013&livemode=1&stbId=YanG-1989
NewTV 古装剧场,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/2000000003000000024/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000024&livemode=1&stbId=YanG-1989
NewTV 欢乐剧场,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000005000266012/index.m3u8?channel-id=ystenlive&Contentid=1000000005000266012&livemode=1&stbId=YanG-1989
NewTV 潮妈辣婆,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/2000000003000000018/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000018&livemode=1&stbId=YanG-1989
NewTV 军旅剧场,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/2000000003000000014/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000014&livemode=1&stbId=YanG-1989
NewTV 军事评论,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/2000000003000000022/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000022&livemode=1&stbId=YanG-1989
NewTV 中国功夫,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/2000000003000000009/index.m3u8?channel-id=hnbblive&Contentid=2000000003000000009&livemode=1&stbId=YanG-1989
NewTV 动作电影,🎬电影频道,offline,N/A,http://39.134.182.166/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221236183/index.m3u8
NewTV 家庭剧场,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000004000008284/index.m3u8?channel-id=ystenlive&Contentid=1000000004000008284&livemode=1&stbId=YanG-1989
NewTV 精品萌宠,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000006000032328/index.m3u8?channel-id=ystenlive&Contentid=1000000006000032328&livemode=1&stbId=YanG-1989
NewTV 精品大剧,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000004000013968/index.m3u8?channel-id=ystenlive&Contentid=1000000004000013968&livemode=1&stbId=YanG-1989
NewTV 明星大片,🎬电影频道,offline,N/A,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/1000000004000019008/index.m3u8?channel-id=ystenlive&Contentid=1000000004000019008&livemode=1&stbId=YanG-1989
北京淘电影,🎬电影频道,offline,N/A,http://[2409:8087:1:20:20::27]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?servicetype=1&accountinfo=~~V2.0~XOsrWMA-+UCdUl1hQSR9EKw~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND&GuardEncType=2
北京淘剧场,🎬电影频道,offline,N/A,http://[2409:8087:1:20:20::27]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8?zoneoffset=480&servicetype=1&icpid=88888888&limitflux=-+1&limitdur=-1&tenantId=8601&accountinfo=~~V2.0~QaJ92NID2SpQlY6_VJVogg~Q8NsqL+2Ii48SUgC4QMl6hh6MtnXuZ2CwNhT-dTFoMLL2G3Q2BYmATYXRv1nKmDi5C1jJAt50zoNF4cIM-01+_7rCa0ZemjVk37nsYr4Zr0bk~ExtInfo9bj61dxzlMXrsixrqcFYPg%3A20240802122114%2C162944%2C119.123.69.186%2C20240802122114%2C10000100000000050000000003887497%2C1+62944%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007266383_0%2CEND&GuardEncType=2&from=6&popid=6&hms_devid=3729&prioritypopid=6&vqe=3
湖南|动作电影,🎬电影频道,offline,N/A,http://58.46.30.237:9999udp/228.1.1.105:6105/
广东|求索记录,🎬电影频道,offline,N/A,http://120.84.121.174:808/udp/239.3.3.178:10001
广东|求索记录,🎬电影频道,offline,N/A,http:///hls/178/index.m3u8
广东|求索记录,🎬电影频道,offline,N/A,http://120.84.121.214:808/udp/239.3.3.178:10001
广东|求索记录,🎬电影频道,offline,N/A,http://120.84.121.92:808/udp/239.3.3.178:10001
辽宁|chc动作电影,🎬电影频道,offline,N/A,http:///hls/30/index.m3u8
上海纪实人文,🎬电影频道,offline,N/A,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225655/index.m3u8
纪实科教频道,🎬电影频道,offline,N/A,http://115.153.254.81/PLTV/88888888/224/3221227074/108965751.smil/index.m3u8?fmt=ts2hls
中国功夫系列,🎬电影频道,offline,N/A,http://aldirect.corp-hls.huya.com/src/1448738174-1448738174-6222283077796757504-2847699112-10057-A-0-1.m3u8?wsiphost=ipdbme
科幻动作电影,🎬电影频道,offline,N/A,https://epg.112114.xyz/huya/16914870
华语动作电影,🎬电影频道,offline,N/A,http://epg.112114.xyz/douyu/1504768
华语动作电影,🎬电影频道,offline,N/A,http://maomao.kandiantv.cn/douyu1.php?id=1504768
北京纪实科教,🎬电影频道,offline,N/A,http://beifeng.site:4000/rtp/239.3.1.115:8000
北京纪实科教,🎬电影频道,offline,N/A,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225675/index.m3u8
北京纪实科教,🎬电影频道,offline,N/A,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225676/index.m3u8
北京纪实科教,🎬电影频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225675/index.m3u8
北京纪实科教,🎬电影频道,offline,N/A,http://39.134.115.163:8080/TVOD/88888910/224/3221225675/index.m3u8
BRTV纪实科教,🎬电影频道,offline,N/A,http://221.216.136.61:4000/rtp/239.3.1.115:8000
BRTV纪实科教,🎬电影频道,offline,N/A,http://114.252.236.205:8000/rtp/239.3.1.115:8000
BRTV纪实科教,🎬电影频道,offline,N/A,http://111.193.237.90:4022/rtp/239.3.1.115:8000
动作电影 (1080p),🎬电影频道,offline,N/A,http://39.134.19.68/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
纪实人文 (1080p),🎬电影频道,offline,N/A,http://39.135.138.59:18890/PLTV/88888910/224/3221225655/index.m3u8
山东体育,🏀体育频道,offline,5.69s,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8
山东体育,🏀体育频道,offline,N/A,http://221.2.148.205:8154/tsfile/live/1006_1.m3u8
广东体育,🏀体育频道,online,1.16s,http://php.jdshipin.com/PLTV/iptv.php?id=gdty
广东体育,🏀体育频道,online,0.49s,http://119.140.58.125:4434/hls/25/index.m3u8
广东体育,🏀体育频道,offline,N/A,http://61.146.189.78:8000/udp/239.77.0.112:5146
广东体育,🏀体育频道,online,0.49s,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8
广东体育,🏀体育频道,online,0.54s,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8
广东体育,🏀体育频道,online,0.84s,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8
广东体育,🏀体育频道,online,0.53s,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://218.13.14.6:60050/tsfile/live/1021_1.m3u8
广东体育,🏀体育频道,online,0.52s,http://120.77.205.62:8087/rtp/239.77.0.112:5146
广东体育,🏀体育频道,online,1.59s,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://222.83.135.27:8181/tsfile/live/1001_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://222.83.135.27:8181/tsfile/live/1010_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://171.110.10.186:8181/tsfile/live/1001_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://171.110.10.186:8181/tsfile/live/1010_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://222.217.246.88:8181/tsfile/live/1001_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://222.217.246.88:8181/tsfile/live/1010_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://iptv.eatuo.com:9901/tsfile/live/1004_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://111.221.137.154:9901/tsfile/live/1005_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://www.zzlag.top:9087/tsfile/live/1036_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://125.91.252.222:9901/tsfile/live/1002_1.m3u8
广东体育,🏀体育频道,online,0.26s,http://120.77.205.62:8087/rtp/239.77.0.168:5146
广东体育,🏀体育频道,online,0.54s,http://120.77.205.62:8087/rtp/239.77.1.97:5146
广东体育,🏀体育频道,offline,N/A,http://113.117.107.31:8800/udp/239.77.0.112:5146
广东体育,🏀体育频道,online,0.49s,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://113.64.94.175:9901/tsfile/live/1015_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://fxhack.f3322.org:8000/udp/239.77.0.112:5146?%E4%B8%96%E7%95%8C%E6%9D%AFWorldCup=
广东体育,🏀体育频道,offline,N/A,http://e59abdd420c65d43cc1550d493a88c71.v.smtcdns.net/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/2300.m3u8?%E4%B8%96%E7%95%8C%E6%9D%AFWorldCup=
广东体育,🏀体育频道,offline,N/A,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/1300.m3u8?%E4%B8%96%E7%95%8C%E6%9D%AFWorldCup=
五星体育,🏀体育频道,offline,N/A,https://live.v1.mk/api/bestv.php?id=wxtyhd8m%2F8000000
五星体育,🏀体育频道,offline,0.85s,http://live.xmcdn.com/live/57/64.m3u8
五星体育,🏀体育频道,offline,N/A,http://192.168.0.5:35455/itv/5000000010000017540.m3u8?cdn=bestzb
五星体育,🏀体育频道,offline,N/A,http://huangxin.quipor.cn:12999/hls/21/index.m3u8?url=tvzb.com
五星体育,🏀体育频道,offline,N/A,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&amp%3BContentid=5000000010000017540&amp%3Blivemode=1&amp%3BstbId=3
五星体育,🏀体育频道,offline,N/A,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8?
五星体育,🏀体育频道,offline,N/A,http://148.135.93.213:81/live.php?id=%E4%BA%94%E6%98%9F%E4%BD%93%E8%82%B2
体育赛事,🏀体育频道,online,1.45s,https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?BR=ud
体育赛事,🏀体育频道,offline,N/A,http://221.216.136.61:4000/rtp/239.3.1.157:8176
体育赛事,🏀体育频道,offline,N/A,http://114.252.236.205:8000/rtp/239.3.1.157:8176
体育赛事,🏀体育频道,offline,N/A,http://111.193.237.90:4022/rtp/239.3.1.157:8176
劲爆体育,🏀体育频道,online,0.50s,http://120.238.94.82:9901/tsfile/live/1086_1.m3u8
劲爆体育,🏀体育频道,online,0.74s,http://183.237.95.108:9901/tsfile/live/1074_1.m3u8
劲爆体育,🏀体育频道,online,0.53s,http://120.198.101.106:9901/tsfile/live/1086_1.m3u8
劲爆体育,🏀体育频道,offline,N/A,https://live.v1.mk/api/bestv.php?id=jbtyhd8m%2F8000000
广州竞赛,🏀体育频道,offline,1.78s,http://tencentplaygsm.gztv.com/live/jingsai.m3u8
广州竞赛,🏀体育频道,offline,1.82s,https://tencentplaygsm.gztv.com/live/jingsai.m3u8?txTime=659e2559&amp%3BtxSecret=067c1cd334fe2f8773d9452993e86c78
广州竞赛,🏀体育频道,offline,N/A,http://61.146.189.78:8000/udp/239.253.43.75:5146
广州竞赛,🏀体育频道,offline,N/A,http://my.mytvtv.top/guangdong/gztv.php?id=gzjs
广州竞赛,🏀体育频道,offline,N/A,https://live.lalifeier.eu.org/gztv/jingsai.m3u8?t=1745076287
广州竞赛,🏀体育频道,offline,2.34s,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d
深圳体育,🏀体育频道,offline,N/A,http://www.zzlag.top:9087/tsfile/live/1045_1.m3u8
辽宁体育,🏀体育频道,offline,N/A,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000611
山东体育,🏀体育频道,online,0.44s,http://live.xmcdn.com/live/805/64.m3u8
山东体育,🏀体育频道,online,0.51s,http://58.57.40.22:9901/tsfile/live/1020_1.m3u8
山东体育,🏀体育频道,offline,N/A,http://124.128.73.58:9901/tsfile/live/1001_1.m3u8
山东体育,🏀体育频道,offline,N/A,http://123.132.233.194:352/tsfile/live/1001_1.m3u8
山东体育,🏀体育频道,offline,N/A,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8
山东体育,🏀体育频道,offline,N/A,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
山东体育,🏀体育频道,offline,N/A,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8
山东体育,🏀体育频道,online,1.67s,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8
山东体育,🏀体育频道,offline,7.39s,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8
江苏体育,🏀体育频道,offline,N/A,https://live.lalifeier.eu.org/jstv/jsty.m3u8?t=1745076287
安徽综艺体育,🏀体育频道,offline,N/A,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽综艺体育,🏀体育频道,offline,N/A,http://mmitv.top/test/ahtv.php?id=17
安徽综艺体育,🏀体育频道,offline,N/A,http://43.129.81.169/live.ahsx.ahtv.cn/live/zytytv.m3u8
安徽综艺体育,🏀体育频道,offline,N/A,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1745076287
睛彩篮球,🏀体育频道,offline,N/A,http://111.48.34.237/PLTV/88888888/224/3221230336/1.m3u8
睛彩篮球,🏀体育频道,offline,N/A,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226565/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~KXl4MjVH6lXYRTccqcbi4w~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
睛彩篮球,🏀体育频道,offline,N/A,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226565/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~KXl4MjVH6lXYRTccqcbi4w~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
睛彩篮球,🏀体育频道,offline,N/A,http://221.216.136.61:4000/rtp/239.3.1.126:8001
睛彩篮球,🏀体育频道,offline,N/A,http://114.252.236.205:8000/rtp/239.3.1.126:8001
睛彩篮球,🏀体育频道,offline,N/A,http://111.193.237.90:4022/rtp/239.3.1.126:8001
睛彩羽毛球,🏀体育频道,offline,N/A,http://221.216.136.61:4000/rtp/239.3.1.127:8001
睛彩羽毛球,🏀体育频道,offline,N/A,http://114.252.236.205:8000/rtp/239.3.1.127:8001
睛彩羽毛球,🏀体育频道,offline,N/A,http://111.193.237.90:4022/rtp/239.3.1.127:8001
睛彩广场舞,🏀体育频道,offline,N/A,http://221.216.136.61:4000/rtp/239.3.1.128:8001
睛彩广场舞,🏀体育频道,offline,N/A,http://114.252.236.205:8000/rtp/239.3.1.128:8001
睛彩广场舞,🏀体育频道,offline,N/A,http://111.193.237.90:4022/rtp/239.3.1.128:8001
足球频道,🏀体育频道,online,2.52s,http://123.56.129.203:4310/rtp/225.1.8.249:4120
魅力足球,🏀体育频道,offline,N/A,https://www.freetv.top/migu/796070308.m3u8?migutoken=0a72668399c6f96d928c0bf0adbe330bbae95b55cfc10f2da9e830e2e06051b89a0e1db847eaa61f6b897e3efcb05ecc6160c2ce3c8073fb2d90c8ed191845e1ca16f6bcd3aaa13f6538d2074d
魅力足球,🏀体育频道,offline,N/A,https://tv.fanmingming.com/api/v6?id=mlyy
魅力足球,🏀体育频道,offline,N/A,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226558/index.m3u8
魅力足球,🏀体育频道,offline,N/A,https://www.freetv.top/migu/796070308.m3u8?migutoken=f4f71100ed3cd756f336e1f3b6d522c1338ee1ffd14316eea89e461d4e31e29395a265a9f1ec26b947fb0e7dc16296db47ae3bfea73caaee6901d17bfede63775878c0ab44c872939ba5b53baf
魅力足球,🏀体育频道,offline,N/A,http://183.207.255.190/live/program/live/mlyyhd/4000000/mnf.m3u8
天元围棋,🏀体育频道,online,2.54s,http://122.9.151.210:887/rtp/238.255.2.7:5999
iHOT爱体育,🏀体育频道,offline,N/A,http://[2409:8087:5e00:24::029]:6610/000000001000/2000000004000000060/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000060&IASHttpSessionId=OTT19019320240419154124000281
iHOT爱体育,🏀体育频道,offline,N/A,http://192.168.0.5:35455/itv/6000000006000290630.m3u8?cdn=wasusyt
赛事睛彩篮球,🏀体育频道,offline,N/A,http://ybw.yygy.net.cn:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
赛事睛彩篮球,🏀体育频道,offline,N/A,http://ybw.yygy.net.cn:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
