北京综合,#genre#
山东教育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225719/index.m3u8
山东教育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226353/index.m3u8
山东教育,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225719/index.m3u8
山东教育,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226353/index.m3u8
山东教育卫视,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8

安徽综合,#genre#
安徽卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226943/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~0QmKQ_slRCwvVVUUfxPVbw~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
安徽卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000368/index.m3u8
安徽卫视,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226352/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226352/index.m3u8
安徽卫视,http://[2409:8087:1e01:20::10]/PLTV/11/224/3221225739/1.m3u8
安徽卫视,http://[2409:8087:1e01:20::13]/PLTV/11/224/3221225739/1.m3u8
安徽卫视,http://[2409:8087:1e01:20::15]/PLTV/11/224/3221225739/1.m3u8
安徽卫视,http://[2409:8087:1e01:20::18]/PLTV/11/224/3221225739/1.m3u8
安徽卫视,http://[2409:8087:1e01:20::22]/PLTV/11/224/3221225739/1.m3u8
安徽卫视,http://[2409:8087:1e01:20::23]/PLTV/11/224/3221225739/1.m3u8
安徽卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225739/1.m3u8
安徽卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226943/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~0QmKQ_slRCwvVVUUfxPVbw~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

山西综合,#genre#
优购物,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225973/index.m3u8
优购物,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226219/index.m3u8
优购物,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225973/index.m3u8
优购物,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226219/index.m3u8

福建综合,#genre#
厦门卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226542/1.m3u8
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226375/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226199/index.m3u8
厦门卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226375/index.m3u8
厦门卫视,http://[2409:8087:1e01:20::20]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::16]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::17]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::21]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::22]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::23]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::40]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::41]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::42]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::43]/PLTV/11/224/3221226008/1.m3u8
厦门卫视,http://[2409:8087:1e01:20::44]/PLTV/11/224/3221226008/1.m3u8

陕西综合,#genre#
陕西新闻资讯,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226357/index.m3u8
陕西都市青春,http://[2409:8087:7001:20:3::6]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226358/index.m3u8
陕西生活,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226359/index.m3u8
陕西影视,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226360/index.m3u8
陕西公共,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226361/index.m3u8
陕西体育休闲,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226363/index.m3u8
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226532/1.m3u8
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226926/1.m3u8
陕西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
陕西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226999/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~sGLKaSqf0wDZMbAjeQtfyw~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
陕西卫视,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226457/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225531/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225531/index.m3u8
陕西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225729/index.m3u8
陕西卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226086/1.m3u8
陕西卫视,http://[2409:8087:1e01:20::14]/PLTV/11/224/3221226086/1.m3u8
陕西卫视,http://[2409:8087:1e01:20::26]/PLTV/11/224/3221226086/1.m3u8
陕西卫视,http://[2409:8087:1e01:20::27]/PLTV/11/224/3221226086/1.m3u8

重庆综合,#genre#
重庆汽摩,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225506/index.m3u8
重庆汽摩,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225506/index.m3u8

贵州综合,#genre#
贵州卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226497/1.m3u8
贵州卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226521/1.m3u8
贵州卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227012/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~nqBF03rFwPucF8ODtWxLQQ~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
贵州卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000489/index.m3u8
贵州卫视,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225483/index.m3u8
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225483/index.m3u8
贵州卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225728/index.m3u8
贵州卫视,http://[2409:8087:1e01:20::15]/PLTV/11/224/3221226173/1.m3u8
贵州卫视,http://[2409:8087:1e01:20::22]/PLTV/11/224/3221226173/1.m3u8
贵州卫视,http://[2409:8087:1e01:20::23]/PLTV/11/224/3221226173/1.m3u8
贵州卫视,http://[2409:8087:1e01:20::28]/PLTV/11/224/3221226173/1.m3u8
贵州卫视,http://[2409:8087:1e01:20::29]/PLTV/11/224/3221226173/1.m3u8
贵州卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226173/1.m3u8
贵州卫视,http://[2409:8087:1e01:20::40]/PLTV/11/224/3221226173/1.m3u8
贵州卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227012/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~nqBF03rFwPucF8ODtWxLQQ~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
国学频道,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226338/index.m3u8
国学频道,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226338/index.m3u8

甘肃综合,#genre#
青海都市,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225749/index.m3u8
青海都市,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221225749/index.m3u8

江西综合,#genre#
南昌都市,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226385/index.m3u8
南昌都市,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226385/index.m3u8
江西公共农业,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225578/index.m3u8
江西公共农业,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225578/index.m3u8
江西教育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226197/index.m3u8
江西教育,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226197/index.m3u8
江西新闻,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225615/index.m3u8
江西新闻,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225615/index.m3u8
江西都市,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225584/index.m3u8
江西都市,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225584/index.m3u8
江西陶瓷,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226304/index.m3u8
江西陶瓷,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226304/index.m3u8
赣州新闻,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226408/index.m3u8
赣州新闻,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226408/index.m3u8
赣州公共,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226412/index.m3u8
赣州公共,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226412/index.m3u8
赣州教育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226411/index.m3u8
赣州教育,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226411/index.m3u8
江西少儿,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226194/index.m3u8
江西少儿,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226194/index.m3u8
风尚购物,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225972/index.m3u8
风尚购物,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226239/index.m3u8
风尚购物,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225972/index.m3u8
风尚购物,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226239/index.m3u8
九江公共,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226420/index.m3u8
九江公共,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226420/index.m3u8
九江教育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226423/index.m3u8
九江教育,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226423/index.m3u8
南昌新闻,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226382/index.m3u8
南昌新闻,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226382/index.m3u8
江西,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226374/index.m3u8
江西,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226374/index.m3u8
江西卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~i6ZIpVizXlewg-YfGvH8dA~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
江西卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000522/index.m3u8
江西IPTV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226389/index.m3u8
江西IPTV1,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226414/index.m3u8
江西IPTV2,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226376/index.m3u8
江西IPTV2,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226381/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225492/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225746/index.m3u8
江西IPTV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226389/index.m3u8
江西IPTV1,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226414/index.m3u8
江西IPTV2,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226376/index.m3u8
江西IPTV2,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226381/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225492/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225746/index.m3u8
江西卫视,http://[2409:8087:1e01:20::12]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e01:20::14]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e01:20::16]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e01:20::20]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e01:20::21]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e01:20::26]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e01:20::27]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:1e01:20::40]/PLTV/11/224/3221225740/1.m3u8
江西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb27]:80/wh7f454c46tw2488758368_-1947201691/ott.mobaibox.com/PLTV/3/224/3221228557/index.m3u8?icpid=3&RTS=1674459913&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
江西卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~i6ZIpVizXlewg-YfGvH8dA~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

新疆综合,#genre#
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226923/1.m3u8
新疆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~xAUu61iVvo_xYbANWJhgXw~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
新疆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225534/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225534/index.m3u8
新疆卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225725/index.m3u8
新疆卫视,http://[2409:8087:1e01:20::14]/PLTV/11/224/3221226088/1.m3u8
新疆卫视,http://[2409:8087:1e01:20::26]/PLTV/11/224/3221226088/1.m3u8
新疆卫视,http://[2409:8087:1e01:20::27]/PLTV/11/224/3221226088/1.m3u8
新疆卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226088/1.m3u8
新疆卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227011/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~xAUu61iVvo_xYbANWJhgXw~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

宁夏综合,#genre#
宁夏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227003/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~Sco1zinvdUYzleEkXYhIvA~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
宁夏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225535/index.m3u8
宁夏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225535/index.m3u8
宁夏卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225726/index.m3u8
宁夏卫视,http://[2409:8087:1e01:20::14]/PLTV/11/224/3221226092/1.m3u8
宁夏卫视,http://[2409:8087:1e01:20::17]/PLTV/11/224/3221226092/1.m3u8
宁夏卫视,http://[2409:8087:1e01:20::26]/PLTV/11/224/3221226092/1.m3u8
宁夏卫视,http://[2409:8087:1e01:20::27]/PLTV/11/224/3221226092/1.m3u8
宁夏卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226092/1.m3u8
宁夏卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227020/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~rr-CLugPnTcUinEM8JeySg~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
宁夏卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227020/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~rr-CLugPnTcUinEM8JeySg~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND

四川综合,#genre#
康巴卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~kHMvBpWz4rccMxNvSRekpQ~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
康巴卫视,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
康巴卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226263/index.m3u8
康巴卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226263/index.m3u8
康巴卫视,http://[2409:8087:1e01:20::13]/PLTV/11/224/3221225773/1.m3u8
康巴卫视,http://[2409:8087:1e01:20::14]/PLTV/11/224/3221225773/1.m3u8
康巴卫视,http://[2409:8087:1e01:20::22]/PLTV/11/224/3221225773/1.m3u8
康巴卫视,http://[2409:8087:1e01:20::23]/PLTV/11/224/3221225773/1.m3u8
康巴卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225773/1.m3u8
康巴卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~kHMvBpWz4rccMxNvSRekpQ~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
全球大片,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288009/index.m3u8?channel-id=bestzb&Contentid=5000000011000288009&livemode=1&stbId=YanG-1989
热门综艺,http://[2409:8087:5e00:24::2d]:6610/000000001000/1/5000000011000288011/index.m3u8?channel-id=bestzb&Contentid=5000000011000288011&livemode=1&stbId=YanG-1989
CCTV风云足球,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226302/index.m3u8
CCTV风云足球,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226302/index.m3u8

吉林综合,#genre#
延边卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~q0D3NdTUN7FuRzr8eJsbQA~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
延边卫视,http://[2409:8087:1a15:10d1::39]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
延边卫视,http://[2409:8087:8:20::1c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~q0D3NdTUN7FuRzr8eJsbQA~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226533/1.m3u8
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226886/1.m3u8
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226912/1.m3u8
吉林卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227015/1.m3u8?GuardEncType=2&accountinfo=~~V2.0~W5-3AVdwD5KlUpuA4mz7Cg~tP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
吉林卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000533/index.m3u8
吉林卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226355/index.m3u8
吉林卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226355/index.m3u8
吉林卫视,http://[2409:8087:1e01:20::14]/PLTV/11/224/3221226082/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::15]/PLTV/11/224/3221226149/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::20]/PLTV/11/224/3221226149/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::21]/PLTV/11/224/3221226149/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::26]/PLTV/11/224/3221226082/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::28]/PLTV/11/224/3221226149/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::29]/PLTV/11/224/3221226149/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226082/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226149/1.m3u8
吉林卫视,http://[2409:8087:1e01:20::40]/PLTV/11/224/3221226149/1.m3u8
