频道名称,分类,状态,响应时间,URL
Sukan[备用],港·澳·台,offline,N/A,http://aktv_stream1.m16tv.cfd/stream/astro_a1/ch90/AKTV.m3u8
東森新聞台,港·澳·台,offline,N/A,http://aktv_stream1.m16tv.cfd/stream/taiwan/null-10/AKTV.m3u8
華視新聞,港·澳·台,offline,N/A,https://tv.iill.top/litv/4gtv-4gtv052
台視財經,港·澳·台,offline,N/A,https://tv.iill.top/litv/4gtv-4gtv056
中視菁采,港·澳·台,offline,N/A,https://tv.iill.top/litv/4gtv-4gtv064
中視經典,港·澳·台,offline,N/A,https://tv.iill.top/litv/4gtv-4gtv080
寰宇新聞台灣台,港·澳·台,offline,N/A,https://tv.iill.top/litv/litv-longturn15
華視新聞,港·澳·台,offline,N/A,https://live.lalifeier.eu.org/youtube/wM0g8EoUZ_E.m3u8?t=1744471432&key=12d5a16f5c9b9d13ea68dbeb09c74303
寰宇新聞台灣台,港·澳·台,offline,N/A,https://live.lalifeier.eu.org/youtube/w87VGpgd90U.m3u8?t=1744471432&key=6341a34303ad4a192949fa2444a4cf75
DW News 德國之聲,港·澳·台,offline,N/A,https://live.lalifeier.eu.org/youtube/6HodCcEW_oQ.m3u8?t=1744471432&key=41bdf79f043c8111db872007d83c2f54
華視戲劇頻道,港·澳·台,offline,N/A,https://live.lalifeier.eu.org/youtube/5_NHwTULasE.m3u8?t=1744471432&key=fc06dd993d7470f739e26dce44714934
台視主頻,港·澳·台,offline,N/A,https://live.lalifeier.eu.org/youtube/uDqQo8a7Xmk.m3u8?t=1744471432&key=b21d4884baa219ff175c896b02c33c98
華視戲劇頻道,港·澳·台,online,0.05s,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
台視新聞台,港·澳·台,online,0.06s,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV25.m3u8
華視綜藝頻道,港·澳·台,online,0.08s,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV26.m3u8
中視經典綜藝,港·澳·台,online,0.07s,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV34.m3u8
寰宇新聞台灣台,港·澳·台,online,0.08s,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV41.m3u8
打工辛酸泪DJ2首,港·澳·台,online,1.35s,https://vd4.bdstatic.com/mda-na5fafrtbvvf5wib/hd/cae_h264_delogo/1641996387070390433/mda-na5fafrtbvvf5wib.mp4
tvN Movies Asia,港·澳·台,offline,N/A,http://210.210.155.37/dr9445/h/h21/index.m3u8
中視經典綜藝,港·澳·台,offline,N/A,https://yang-1989.eu.org/youtube/ctvent_classic
BALLY SPORTS MIDWEST,港·澳·台,offline,N/A,https://6oclock.xyz:8443/P07k2xZ2Vf/eD3qkH58p6/15903
FIGHT SPORTS2,港·澳·台,online,0.11s,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8
ช่อง BALLY SPORTS MIDWEST,港·澳·台,online,0.43s,http://38b891c9.rossteleccom.net/iptv/UAWZS54EW64RZB/19153/index.m3u8
ช่อง CBS SPORTS NETWORK,港·澳·台,online,0.10s,http://38b891c9.rossteleccom.net/iptv/UAWZS54EW64RZB/7324/index.m3u8
ช่อง CBS SPORTS NETWORK,港·澳·台,online,0.46s,http://0f3f161d.cbilant.com/iptv/DNKSGWXK47B9GH/7324/index.m3u8
中視經典,港·澳·台,offline,N/A,http://37.27.111.214:8080/live/47/hls.m3u8
中視青采,港·澳·台,offline,N/A,http://37.27.111.214:8080/live/48/hls.m3u8
韩国|tvN5,港·澳·台,online,0.77s,"https://d2zyqoz1zsj2mq.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-i9yul1lyegl6e-ssai-prd/6d07fe2a_003a_4879_acfc_44e3c3c10f03/hls/playlist.m3u8?韩国|tvN Movies,https://tvlatina.live:1936/8006/8006/playlist.m3u8"
中視新聞 (1080p) [Geo-blocked],港·澳·台,offline,N/A,http://seb.sason.top/sc/zsxw_fhd.m3u8
台視新聞 (1080p) [Not 24/7],港·澳·台,offline,N/A,http://seb.sason.top/sc/tsxw_fhd.m3u8
CHC家庭影院,🎬电影频道,online,1.51s,https://gdcucc.v1.mk/gdcucc/chcjtyy.m3u8
CHC家庭影院,🎬电影频道,online,0.76s,http://dassby.qqff.top:99/live/CHC家庭影院/index.m3u8
CHC家庭影院,🎬电影频道,online,0.50s,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8
CHC家庭影院,🎬电影频道,online,0.53s,http://120.198.101.106:9901/tsfile/live/1051_1.m3u8?key=txiptv
CHC家庭影院,🎬电影频道,online,0.26s,https://www.freetv.top/migu/644368373.m3u8?migutoken=893aa32f9d861d92c0661b8125e5b12471106642e4d0f341956e45e2f60dbb2179c3b5b6f05c2e8242e24d254815578255456ce991c2d337b226ce49c025efe16f2d4715157e642b7447f0bf06
CHC家庭影院,🎬电影频道,offline,N/A,http://live.nctv.top/Jhsdat/migu.php?id=chcjtyy
CHC家庭影院,🎬电影频道,online,0.26s,https://www.freetv.top/migu/644368373.m3u8?migutoken=b9d9d0ba0208e949cf0736455b86290b2d1d2ff4727f523b7117dde6eb883cb4582c5ce1519685e57d54bfb562057c10a00dde58bb674d8600fd2d918b8cb440294e083e7b8f19e0dbcc9250d8
CHC家庭影院,🎬电影频道,offline,N/A,http://[2409:8087:7008:20::8]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8
CHC家庭影院,🎬电影频道,offline,N/A,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,🎬电影频道,offline,N/A,http://39.164.174.139:5000/nl.m3u8?id=CHCJTYYHD
CHC家庭影院,🎬电影频道,online,0.49s,http://183.162.119.200:9901/tsfile/live/1072_1.m3u8
CHC家庭影院,🎬电影频道,online,0.51s,http://180.213.174.225:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭影院,🎬电影频道,online,1.46s,http://60.172.130.146:352/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,🎬电影频道,online,0.72s,http://110.53.52.63:8888/newlive/live/hls/53/live.m3u8
CHC动作电影,🎬电影频道,online,0.77s,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CHC动作电影,🎬电影频道,online,0.46s,http://218.15.183.23:9901/tsfile/live/23039_1.m3u8
CHC动作电影,🎬电影频道,online,0.26s,http://dassby.qqff.top:99/live/CHC动作电影/index.m3u8
CHC动作电影,🎬电影频道,online,0.51s,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8
CHC动作电影,🎬电影频道,offline,N/A,http://39.134.65.106/PLTV/88888888/224/3221225555/1.m3u8?
CHC动作电影,🎬电影频道,online,0.30s,http://120.198.101.106:9901/tsfile/live/1052_1.m3u8?key=txiptv
CHC动作电影,🎬电影频道,offline,N/A,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8?
CHC动作电影,🎬电影频道,offline,N/A,http://live.nctv.top/Jhsdat/migu.php?id=chcdzdy
CHC动作电影,🎬电影频道,offline,N/A,http://125.210.152.18:9090/live/DZDYHD_H265.m3u8
CHC动作电影,🎬电影频道,online,0.26s,https://www.freetv.top/migu/644368714.m3u8?migutoken=fb9ef80443f06c3612ddd35545ec1054b5bcab3941fc46ecf84808bdd512d7b2cf16d34fdf955bff71bf01f818f6918ba2d7f536dc5451d1519d15cf8a5671bf16ea8a3bbc71db4477476e211d
CHC动作电影,🎬电影频道,offline,N/A,http://[2409:8087:7008:20::2]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8
CHC动作电影,🎬电影频道,offline,N/A,http://39.134.18.196/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC动作电影,🎬电影频道,offline,N/A,http://39.164.174.139:5000/nl.m3u8?id=CHCDZDYHD
CHC动作电影,🎬电影频道,online,1.37s,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8
CHC动作电影,🎬电影频道,online,0.23s,http://218.15.183.23:9901/tsfile/live/23044_1.m3u8
CHC动作电影,🎬电影频道,online,0.23s,http://180.213.174.225:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,🎬电影频道,online,0.27s,https://www.freetv.top/migu/644368714.m3u8?migutoken=901b5c9a11be5c246088451c1577262b8bd811ef0c851b75005f622079a4c43b31be9550071be8ffaa5a973c9e26f404f1f59f3b6e220585383c01b58aff2ac251e77b31f00468d89e8771432b
淘剧场,🎬电影频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.95:8001
淘剧场,🎬电影频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.95:8001
淘剧场,🎬电影频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.95:8001
淘娱乐,🎬电影频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.100:8001
淘娱乐,🎬电影频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.100:8001
淘娱乐,🎬电影频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.100:8001
淘电影,🎬电影频道,offline,N/A,http://nas.suntao.online:35455/bptv/10000100000000050000000003887498.m3u8
淘电影,🎬电影频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.250:8001
淘电影,🎬电影频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.250:8001
淘电影,🎬电影频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.250:8001
黑莓电影,🎬电影频道,offline,N/A,http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8?
黑莓电影,🎬电影频道,offline,N/A,http://39.134.115.163:8080/PLTV/88888910/224/3221225718/index.m3u8
黑莓电影,🎬电影频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,🎬电影频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影,🎬电影频道,offline,N/A,http://39.135.138.58:18890/PLTV/88888888/224/3221225769/index.m3u8
黑莓电影,🎬电影频道,offline,N/A,http://39.134.65.208/PLTV/88888888/224/3221225681/main.m3u8
纬来电影,🎬电影频道,online,0.41s,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8
纬来电影,🎬电影频道,offline,N/A,http://eu.huohuoaa.tech:1025/Smart.php?id=videolandmovie
经典电影,🎬电影频道,online,0.48s,http://60.172.130.146:352/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,🎬电影频道,online,1.01s,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
经典电影,🎬电影频道,online,4.68s,http://fmbox.cc/公众号玉玉软件库/huya.php?id=11342427
经典电影,🎬电影频道,online,1.03s,http://tv.zzlag.top:9087/tsfile/live/1057_1.m3u8?key=txiptv
经典电影,🎬电影频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.195:9024
经典电影,🎬电影频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.195:9024
经典电影,🎬电影频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.195:9024
龙祥电影,🎬电影频道,offline,N/A,http://eu.huohuoaa.tech:1025/Smart.php?id=lungxiangtime_twn
无线星河频标,🎬电影频道,offline,3.68s,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe
纬来电影频道,🎬电影频道,online,0.21s,http://122.117.71.103:8554/纬来电影.m3u8
龙祥电影斯特,🎬电影频道,offline,N/A,https://pixman.mytvsuper.com.mp/Smart.php?id=lungxiangtime_twn
纬来电影斯特,🎬电影频道,offline,N/A,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandmovie
东森洋片斯特,🎬电影频道,offline,N/A,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
东森洋片斯特,🎬电影频道,offline,N/A,http://eu.huohuoaa.tech:1025/Smart.php?id=ettvwestern
经典电影四川,🎬电影频道,offline,N/A,http://171.213.197.238:9977/udp/239.93.0.57:9024
山东体育,🏀体育频道,online,0.50s,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8
山东体育,🏀体育频道,online,0.54s,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,🏀体育频道,online,0.51s,http://221.2.148.205:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,🏀体育频道,online,0.83s,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=0&authid=0
广东体育,🏀体育频道,online,0.54s,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8?key=txiptv
广东体育,🏀体育频道,online,0.45s,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8
广东体育,🏀体育频道,online,0.64s,http://218.13.14.6:60050/tsfile/live/1021_1.m3u8
广东体育,🏀体育频道,online,0.53s,http://120.77.205.62:8087/rtp/239.77.0.112:5146
广东体育,🏀体育频道,offline,N/A,http://113.100.173.17:8888/udp/239.77.0.112:5146
广东体育,🏀体育频道,online,1.02s,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8?key=txiptv
广东体育,🏀体育频道,online,1.25s,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8
广东体育,🏀体育频道,offline,N/A,http://iptv.eatuo.com:9901/tsfile/live/1004_1.m3u8
广东体育,🏀体育频道,online,0.27s,http://120.77.205.62:8087/rtp/239.77.0.168:5146
广东体育,🏀体育频道,online,0.27s,http://120.77.205.62:8087/rtp/239.77.1.97:5146
广东体育,🏀体育频道,online,0.80s,http://121.33.239.242:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
五星体育,🏀体育频道,online,0.79s,http://live.xmcdn.com/live/57/64.m3u8
五星体育,🏀体育频道,online,2.49s,http://139.196.214.238/rtp/239.45.3.210:5140
五星体育,🏀体育频道,offline,N/A,http://live.nctv.top/Jhsdat/bestv.php?id=wxty
五星体育,🏀体育频道,offline,N/A,http://huangxin.quipor.cn:12999/hls/21/index.m3u8?url=tvzb.com
五星体育,🏀体育频道,offline,N/A,http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&amp;Contentid=5000000010000017540&amp;livemode=1&amp;stbId=3
五星体育,🏀体育频道,offline,N/A,http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8?
五星体育,🏀体育频道,offline,N/A,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
体育赛事,🏀体育频道,online,1.48s,https://ldcctvwbcdbd.a.bdydns.com/ldcctvwbcd/cdrmldcctv5plus_1/index.m3u8?BR=ud
体育赛事,🏀体育频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.157:8176
体育赛事,🏀体育频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.157:8176
体育赛事,🏀体育频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.157:8176
劲爆体育,🏀体育频道,online,0.26s,http://120.238.94.82:9901/tsfile/live/1086_1.m3u8
劲爆体育,🏀体育频道,online,0.39s,http://183.237.95.108:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
劲爆体育,🏀体育频道,online,0.26s,http://120.198.101.106:9901/tsfile/live/1086_1.m3u8?key=txiptv
超级体育,🏀体育频道,offline,N/A,http://39.134.65.106/PLTV/88888888/224/3221225635/1.m3u8?
精品体育,🏀体育频道,offline,N/A,http://39.134.66.66/PLTV/88888888/224/3221225526/main.m3u8
广州竞赛,🏀体育频道,offline,N/A,http://113.100.173.17:8888/udp/239.253.43.75:5146
广州竞赛,🏀体育频道,offline,N/A,http://tencentplaygsm.gztv.com/live/jingsai.m3u8
广州竞赛,🏀体育频道,offline,N/A,https://live.lalifeier.eu.org/gztv/jingsai.m3u8?t=1744471432&key=a060f280a0204dc944cbac7256ae8ab9
广州竞赛,🏀体育频道,offline,1.65s,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d
辽宁体育,🏀体育频道,online,0.78s,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=31608RMZHGPUCXX10&programid=4200000611
山东体育,🏀体育频道,online,0.53s,http://124.128.73.58:9901/tsfile/live/1001_1.m3u8
山东体育,🏀体育频道,online,0.63s,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,🏀体育频道,online,0.64s,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8?key=tvbox6_com&playlive=1&authid=0
山东体育,🏀体育频道,online,0.33s,http://123.130.84.106:8154/tsfile/live/1006_1.m3u8
山东体育,🏀体育频道,online,0.55s,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,🏀体育频道,online,0.43s,http://58.57.40.22:9901/tsfile/live/1020_1.m3u8
山东体育,🏀体育频道,online,0.50s,http://123.132.233.194:352/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,🏀体育频道,online,0.27s,http://124.128.73.58:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,🏀体育频道,online,0.43s,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8
山东体育,🏀体育频道,online,0.43s,http://live.xmcdn.com/live/805/64.m3u8
山东体育,🏀体育频道,online,0.28s,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,🏀体育频道,online,0.57s,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8
江苏体育,🏀体育频道,offline,N/A,https://live.lalifeier.eu.org/jstv/jsty.m3u8?t=1744471432&key=eb550c07fd1f9c298f9785c0953c75a8
安徽综艺体育,🏀体育频道,online,0.44s,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽综艺体育,🏀体育频道,offline,N/A,http://43.129.81.169/live.ahsx.ahtv.cn/live/zytytv.m3u8
安徽综艺体育,🏀体育频道,offline,N/A,https://live.lalifeier.eu.org/ahtv/ahzyty.m3u8?t=1744471432&key=9d86d1d8952aa66cd782277abfc25baa
睛彩篮球,🏀体育频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.126:8001
睛彩篮球,🏀体育频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.126:8001
睛彩篮球,🏀体育频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.126:8001
睛彩羽毛球,🏀体育频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.127:8001
睛彩羽毛球,🏀体育频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.127:8001
睛彩羽毛球,🏀体育频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.127:8001
睛彩广场舞,🏀体育频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.128:8001
睛彩广场舞,🏀体育频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.128:8001
睛彩广场舞,🏀体育频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.128:8001
足球频道,🏀体育频道,online,2.54s,http://123.56.129.203:4310/rtp/225.1.8.249:4120
魅力足球,🏀体育频道,offline,N/A,https://www.freetv.top/migu/796070308.m3u8?migutoken=0a72668399c6f96d928c0bf0adbe330bbae95b55cfc10f2da9e830e2e06051b89a0e1db847eaa61f6b897e3efcb05ecc6160c2ce3c8073fb2d90c8ed191845e1ca16f6bcd3aaa13f6538d2074d
魅力足球,🏀体育频道,offline,0.86s,http://dassby.qqff.top:99/live/快乐垂钓/index.m3u8
魅力足球,🏀体育频道,offline,N/A,https://www.freetv.top/migu/796070308.m3u8?migutoken=f4f71100ed3cd756f336e1f3b6d522c1338ee1ffd14316eea89e461d4e31e29395a265a9f1ec26b947fb0e7dc16296db47ae3bfea73caaee6901d17bfede63775878c0ab44c872939ba5b53baf
天元围棋,🏀体育频道,online,2.49s,http://122.9.151.210:887/rtp/238.255.2.7:5999
快乐垂钓,🏀体育频道,offline,N/A,http://39.164.174.139:5000/nl.m3u8?id=KLCDHD
快乐垂钓,🏀体育频道,offline,N/A,http://phonetx.qing.mgtv.com/nn_live/nn_x64/0.0&/KLCDMPP360.m3u8
快乐垂钓,🏀体育频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.164:8001
快乐垂钓,🏀体育频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.164:8001
快乐垂钓,🏀体育频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.164:8001
赛事睛彩篮球,🏀体育频道,online,1.47s,http://192.95.29.187:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
赛事睛彩篮球,🏀体育频道,online,1.21s,http://192.95.29.187:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
赛事睛彩篮球,🏀体育频道,offline,N/A,http://129.146.6.71:35455/itv/3000000020000011529.m3u8?cdn=FifastbLive
赛事睛彩篮球,🏀体育频道,offline,N/A,http://129.146.6.71:35455/itv/3000000020000011531.m3u8?cdn=FifastbLive
广东体育频高,🏀体育频道,offline,N/A,http://php.jdshipin.com/PLTV/iptv.php?id=gdty
深圳体育电信,🏀体育频道,offline,N/A,http://113.100.173.17:8888/udp/239.77.1.128:5146
成都体育四川,🏀体育频道,offline,N/A,http://171.213.197.238:9977/udp/239.93.0.224:1281
爱体育频四川,🏀体育频道,offline,N/A,http://171.213.197.238:9977/udp/239.93.0.135:9008
足球频道四川,🏀体育频道,offline,N/A,http://171.213.197.238:9977/udp/239.93.0.197:9040
天元围棋四川,🏀体育频道,offline,N/A,http://171.213.197.238:9977/udp/239.93.42.55:5140
快乐垂钓四川,🏀体育频道,offline,N/A,http://171.213.197.238:9977/udp/239.93.1.151:5140
深圳体育健康,🏀体育频道,online,0.45s,http://183.11.239.36:808/hls/158/index.m3u8
优漫卡通,🪁动画频道,online,0.57s,http://123.138.22.30:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,🪁动画频道,online,0.51s,http://123.138.22.30:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,🪁动画频道,offline,4.75s,http://1b6467f415.iok.la:9931/tsfile/live/1057_1.m3u8
少儿动画,🪁动画频道,online,0.46s,http://218.15.183.23:9901/tsfile/live/23045_1.m3u8
少儿动画,🪁动画频道,online,0.55s,http://61.138.128.226:19901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,🪁动画频道,offline,N/A,http://114.254.89.67:4022/rtp/239.3.1.199:9000
少儿动画,🪁动画频道,offline,N/A,http://111.192.226.144:4022/rtp/239.3.1.199:9000
少儿动画,🪁动画频道,offline,N/A,http://123.121.165.113:8686/rtp/239.3.1.199:9000
动漫秀场,🪁动画频道,offline,N/A,http://106.46.147.82:10443/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,🪁动画频道,online,0.46s,http://180.213.174.225:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,🪁动画频道,online,0.96s,http://120.238.94.10:9901/tsfile/live/1037_1.m3u8
动漫秀场,🪁动画频道,online,0.72s,http://183.237.95.108:9901/tsfile/live/1104_1.m3u8?key=txiptv&playlive=0&authid=0
动漫秀场,🪁动画频道,offline,N/A,http://php.jdshipin.com:8880/bst.php?id=dmxc8m/8000000
动漫秀场,🪁动画频道,offline,N/A,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/dmxc8m/8000000/mnf.m3u8
动漫秀场,🪁动画频道,offline,N/A,https://live.metshop.top/bestv.php?id=dmxc8m/8000000
动漫秀场,🪁动画频道,online,0.29s,http://dassby.qqff.top:99/live/动漫秀场/index.m3u8
动漫秀场,🪁动画频道,offline,N/A,http://122.9.151.210:887/rtp/238.255.2.196:5999
新动漫,🪁动画频道,online,0.29s,http://dassby.qqff.top:99/live/新动漫/index.m3u8
CN卡通,🪁动画频道,online,0.19s,http://50.7.234.10:8278/momo1_twn/playlist.m3u8?ct=19225&tid=MA0A4898983648989836&tsum=bd109117d126916f203880b1f2063d5e
优漫卡通,🪁动画频道,online,0.45s,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8
优漫卡通,🪁动画频道,online,2.57s,http://139.129.231.228:50060/rtp/239.21.1.50:5002
优漫卡通,🪁动画频道,online,0.49s,http://110.53.218.182:9902/tsfile/live/1006_1.m3u8
优漫卡通,🪁动画频道,online,0.76s,http://58.221.214.82:9901/tsfile/live/0008_2.m3u8?key=txiptv
优漫卡通,🪁动画频道,offline,N/A,http://106.46.147.82:10443/tsfile/live/0139_14.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,🪁动画频道,offline,N/A,http://106.53.99.30/dl/jstv.php?id=jskt
优漫卡通,🪁动画频道,offline,N/A,http://106.53.99.30/公众号【榴芒电视】/proxy/migu1.php?id=ymkt
优漫卡通,🪁动画频道,online,0.62s,http://124.94.193.238:9902/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,🪁动画频道,offline,N/A,https://live.lalifeier.eu.org/jstv/ymkt.m3u8?t=1744471432&key=6bec31a2f86ca60d59df0c930e1d059c
优漫卡通,🪁动画频道,offline,N/A,http://122.9.151.210:887/rtp/238.255.2.57:5999
金鹰卡通,🪁动画频道,offline,1.15s,http://ak6668768.zicp.io:8857/live1060.m3u8
金鹰卡通,🪁动画频道,online,0.27s,http://61.138.128.226:19901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,🪁动画频道,online,0.54s,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8
金鹰卡通,🪁动画频道,offline,N/A,http://139.129.231.228:50060/rtp/239.21.1.48:5002
金鹰卡通,🪁动画频道,offline,N/A,http://106.46.147.82:10443/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,🪁动画频道,offline,N/A,http://106.46.147.82:10443/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,🪁动画频道,online,0.56s,http://113.57.20.158:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,🪁动画频道,online,0.50s,http://113.57.93.165:9900/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,🪁动画频道,online,0.52s,http://111.160.17.2:59901/tsfile/live/0001_33.m3u8
金鹰卡通,🪁动画频道,online,0.72s,http://110.53.52.63:8888/newlive/live/hls/49/live.m3u8
金鹰卡通,🪁动画频道,online,0.44s,http://60.172.130.146:352/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,🪁动画频道,online,1.25s,http://120.198.101.106:9901/tsfile/live/1061_1.m3u8?key=txiptv
金鹰卡通,🪁动画频道,online,0.57s,http://121.19.134.222:808/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,🪁动画频道,online,0.32s,http://113.57.20.158:9901/tsfile/live/1000_1.m3u8
金鹰卡通,🪁动画频道,online,0.50s,http://218.89.240.144:59901/tsfile/live/1002_1.m3u8
金鹰卡通,🪁动画频道,online,0.23s,http://218.15.183.23:9901/tsfile/live/23041_1.m3u8
金鹰卡通,🪁动画频道,online,0.50s,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8
