电影综合,#genre#
苏州文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8
苏州电影娱乐信息,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
常州生活频道,http://a21709.tv.netsite.cc/proxy/692207623/692207623.m3u8
徐州公共频道,http://stream3.huaihai.tv/xz4t/sd/live.m3u8
连云港公共频道,http://a21709.tv.netsite.cc/proxy/1479045862/1479045862.m3u8
南京教科频道,https://mursor.ottiptv.cc/migu/838153729.m3u8?migutoken=10ffb243cf7f03e73587e28e4cd9bbf4a68cc1c1085eea42455f288a40f2ba94037348fbab3b7852a69734a1674ffcf913f65d5d2898bf93c2d5c9c9756a6e3cda241f506aa38f8226f39907fe
南京十八频道,https://mursor.ottiptv.cc/migu/838151753.m3u8?migutoken=b0051b8cefc9a36b006b7c1876bbca8825b7cab47e4b988f7e9be0d7531828da122b3fa221ccaff8ed809aa6f8ca7e139fef471d6465e7f226b10894efcc9d58074a37747394652c1e12473b19
江苏城市频道,https://mursor.ottiptv.cc/migu/626064714.m3u8?migutoken=8ea84af5055d2a2e354f2b47474146975ae0d543564cb919e9207c590b300e91c2910feb2ab29f26b89ed3df0eb56e7f3f9125a7522dabffdc609bf60cc88f75b0c72160246968a3cec8fc32f9
江苏影视频道,https://mursor.ottiptv.cc/migu/626064697.m3u8?migutoken=73df9cc7ec2c85d2d4be3343a21775019b37dd239b83bfb8a959e497fc1baa796a4e07d2c9296b25aa5b2c7e865574f84cff553e6ff8eb7759bcd5b12dd1bb707b8fbe35091f95482d230451e3
江苏综艺频道,https://mursor.ottiptv.cc/migu/626065193.m3u8?migutoken=26953e4f95190fa51a4fa2487fe882a39a1f6bcc831f22aa735dcd25fb6532212ef33c8764b1f282f9b52f726e590ebf7e66922b8d279367ea17d7c84e1fe87fe9f1804b673a6996f41d11467b

河南综合,#genre#
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8
河南都市,http://zzssw01.55555.io:9901/tsfile/live/1002_1.m3u8
方城一套,http://live.dxhmt.cn:9081/tv/11322-1.m3u8
新乡县电视台,http://live.dxhmt.cn:9081/tv/10721-1.m3u8
唐河一套,http://live.dxhmt.cn:9081/tv/11328-1.m3u8
河南法治,http://1.94.31.214/php/hntv.php?id=hmfz
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
河南新闻,http://www.cdnstv.com:6398/hls/1114/index.m3u8
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
河南武术世界,http://a21709.tv.netsite.cc/proxy/503866921/503866921.m3u8
梨园,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8?
梨园,http://42.225.117.174:11199/tsfile/live/1001_1.m3u8
梨园,http://dassby.qqff.top:99/live/梨园/index.m3u8
梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=8e083ab5cc26d3dbe85e1c9a77500de1&wsTime=1756260008
文物宝库,http://111.61.236.247:9081/hls/64/index.m3u8
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8
河南义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
河南周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
河南淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
河南乡村,http://www.cdnstv.com:6398/hls/1116/index.m3u8
河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc
武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8
武术世界,http://111.61.236.247:9081/hls/60/index.m3u8
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
睛彩中原,http://tvcdn.stream3.hndt.com/tv/65b27d4c017e100039bd55c200000000_transios/playlist.m3u8?wsSecret=ab519199ff5c8f0a53f9bc8df1cf368f&wsTime=1756260008
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
移动戏曲,http://1.94.31.214/php/hntv.php?id=ydxj
象视界,http://tvcdn.stream3.hndt.com/tv/d34d1a2b0178100022de972e00000000_transios/playlist.m3u8?wsSecret=c0dc1385526d76ee0b0c71e8448197cc&wsTime=1756260008
象视界,http://1.94.31.214/php/hntv.php?id=xsj
河南梨园频道,http://a21709.tv.netsite.cc/proxy/1836590379/1836590379.m3u8
永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8
淇县电视台,http://live.dxhmt.cn:9081/tv/10622-1.m3u8
上街电视台,http://live.dxhmt.cn:9081/tv/10106-1.m3u8
偃师新闻,http://live.dxhmt.cn:9081/tv/10381-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8
原阳新闻,http://live.dxhmt.cn:9081/tv/10725-1.m3u8
叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8
巩义新闻,http://live.dxhmt.cn:9081/tv/10181-1.m3u8
巩义新闻,http://live.dxhmt.cn:9081/tv/10181-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
开封新闻,http://live.dxhmt.cn:9081/tv/10200-2.m3u8
开封新闻,http://live.dxhmt.cn:9081/tv/10200-2.m3u8#http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend#http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
新安新闻,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
封丘新闻,http://live.dxhmt.cn:9081/tv/10727-1.m3u8
河南都市频道,http://a21709.tv.netsite.cc/proxy/1492902938/1492902938.m3u8
河南民生频道,http://a21709.tv.netsite.cc/proxy/1346087362/1346087362.m3u8
梨园频道,http://live.dxhmt.cn:9081/tv/11122-1.m3u8
梨园频道,https://vdse.bdstatic.com//5787b4fd8574dafb0362d30820022447.mp4?
梨园频道,http://tvcdn.stream3.hndt.com/tv/65b67b15017e1000258a2b2400000000_transios/playlist.m3u8?wsSecret=348dcb037dd3376a8d4cc1ba13587128&wsTime=1756260008
项城新闻,http://live.dxhmt.cn:9081/tv/11681-1.m3u8
项城新闻,http://live.dxhmt.cn:9081/tv/11681-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
河南法制频道,http://a21709.tv.netsite.cc/proxy/1472420660/1472420660.m3u8
河南电视剧频道,http://a21709.tv.netsite.cc/proxy/493614280/493614280.m3u8
河南欢腾购物频道,http://a21709.tv.netsite.cc/proxy/933026680/933026680.m3u8
河南公共频道,http://a21709.tv.netsite.cc/proxy/1779518772/1779518772.m3u8
河南乡村频道,http://a21709.tv.netsite.cc/proxy/1890775902/1890775902.m3u8
河南晴彩中原频道,http://a21709.tv.netsite.cc/proxy/437233355/437233355.m3u8
河南移动戏曲频道,http://a21709.tv.netsite.cc/proxy/606632094/606632094.m3u8
河南文物宝库频道,http://a21709.tv.netsite.cc/proxy/908742171/908742171.m3u8
梨园春曲,https://vd2.bdstatic.com:443/mda-jh4fjte55futkkkq/v1-cae/sc/mda-jh4fjte55futkkkq.mp4
（梨园春版）,http://gcw.bdcdn.shoujiduoduo.com/v/190822/5668e504ad82c60607d315479d821990.mp4
唐梨园秦腔剧院,http://gcw.bdcdn.shoujiduoduo.com/v/190507/bc0fcf2785f707597273caf592c9a78f.mp4
河南乡村频道,http://tvcdn.stream3.hndt.com/tv/65b8302b017e100019dc540f00000000_transios/playlist.m3u8?wsSecret=fc71035cc112de66e73dfeadc1271dab&wsTime=1756260008
移动戏曲频道,https://tvcdn.stream3.hndt.com/tv/160ea8971f8b41f0905f88c7afe3effe_transios/playlist.m3u8?wsSecret=15d74603f0b59142486a8ad76c48d228&wsTime=1756260008

广东综合,#genre#
广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8
广东珠江,http://120.238.94.10:9901/tsfile/live/1009_1.m3u8
广东珠江,http://183.11.239.36:808/hls/83/index.m3u8
广东珠江,http://218.15.183.23:9901/tsfile/live/23009_1.m3u8
广东珠江,http://120.77.205.62:8087/rtp/239.77.0.1:5146
广东珠江,http://183.237.95.108:9901/tsfile/live/1030_1.m3u8
广东珠江,http://120.198.101.106:9901/tsfile/live/1010_1.m3u8
广东珠江,http://120.198.95.220:9901/tsfile/live/1007_1.m3u8
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=4c09e8c2d093bcb692e036ae54ff87c7&txTime=1903e37cd8a
广州新闻,https://tencentplaywebsite.gztv.com/live/xinwen.m3u8?txSecret=c53d0e4d014632321a8e0efd6abecda4&txTime=193108637cb
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州影视,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=7e9bddad7c8911626ed1d2c09fc605d9&txTime=18d00acf487
广州影视,https://tencentplaywebsite.gztv.com/live/yingshi.m3u8?txSecret=074974bc25835d38fda6936ae40aabe9&txTime=193108637cb
广州影视,https://tencentplaygsm.gztv.com/live/yingshi.m3u8?txTime=65797d58&txSecret=6fee6e4ead49f4ccfb8113f0a580acb3
广州影视,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=ec79a0d817981989c161f548c48c2954&txTime=1903e79e680
广州影视,http://r.jdshipin.com/TcKr2
广州影视,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州影视,http://120.77.205.62:8087/rtp/239.253.43.68:5146
广州影视,https://tencentplaybusiness.gztv.com/live/yingshi.m3u8
广州影视,http://120.77.205.62:8087/rtp/239.253.43.73:5146
广州法治,http://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=3e84cd8eba844b5dc2150612295c7a52&txTime=18d578f4493
广州法治,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=040cda8ae37088f2b96bea7b68bd0eb5&txTime=1903e5b8abe
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州法治,https://tencentplaywebsite.gztv.com/live/fazhi.m3u8?txSecret=f84d116447cf4c6fc8a66820d3fa2777&txTime=193108637cb
广州法治,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
广州南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
广州竞赛,http://8.138.7.223/tv/gzjs.m3u8
广州竞赛,http://tencentplaygsm.gztv.com/live/jingsai.m3u8
广州竞赛,https://tencentplay.gztv.com/live/jingsai.m3u8?txSecret=057c43946c61f665a7cbbfef9f228555&txTime=1913a1cfc6d
广州竞赛,https://tencentplaygsm.gztv.com/live/jingsai.m3u8?txTime=659e2559&amp%3BtxSecret=067c1cd334fe2f8773d9452993e86c78
广东公共,http://120.238.94.10:9901/tsfile/live/1011_1.m3u8
广东新闻,http://120.238.94.10:9901/tsfile/live/1010_1.m3u8
广东新闻,http://218.15.183.23:9901/tsfile/live/23010_1.m3u8
广东新闻,http://183.11.239.36:808/hls/5/index.m3u8
广东新闻,http://183.237.95.108:9901/tsfile/live/1031_1.m3u8
广东新闻,http://120.198.101.106:9901/tsfile/live/1013_1.m3u8
广东新闻,http://113.81.20.131:20443/tsfile/live/1008_1.m3u8
广东新闻,http://36.136.13.250:18181/tsfile/live/1019_1.m3u8
广东新闻,https://live.ximalaya.com/radio-first-page-app/live/245/64.m3u8?transcode=ts
广东影视,http://113.81.20.131:20443/tsfile/live/1005_1.m3u8
广东少儿,http://36.136.13.230:18181/tsfile/live/1028_1.m3u8
广东少儿,http://113.81.20.131:20443/tsfile/live/1007_1.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_800/index.m3u8
东莞生活资讯,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
大湾区卫视,http://183.11.239.36:808/hls/132/index.m3u8
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.0.215:5146
大湾区卫视,http://120.77.205.62:8087/rtp/239.77.1.12:5146
大湾区卫视,http://183.237.95.108:9901/tsfile/live/1037_1.m3u8
大湾区卫视,https://mursor.ottiptv.cc/migu/608917627.m3u8?migutoken=6d58afd13021a60bf44de3cb2bbd53f791268be73e2a6a9b4c427741eeb5c4e8b27da02c7ab83e13d7901b01d3d461efed9dc358c07a2dce5e21ce5f101d38fd8fe1ee07327500bc374fc47cb5
大湾区卫视,http://113.81.20.131:20443/tsfile/live/1004_1.m3u8
深圳都市,http://183.11.239.36:808/hls/140/index.m3u8
广东移动,http://183.11.239.36:808/hls/14/index.m3u8
深圳少儿,http://183.11.239.36:808/hls/157/index.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/playlist.m3u8?_upt=c9befc281606112199
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd=
岭南戏曲,http://36.136.13.230:18181/tsfile/live/1035_1.m3u8
岭南戏曲,http://120.238.94.10:9901/tsfile/live/1095_1.m3u8
广东体育,http://218.15.183.23:9901/tsfile/live/23012_1.m3u8
广东体育,http://183.237.95.108:9901/tsfile/live/1033_1.m3u8
广东体育,http://120.238.94.82:9901/tsfile/live/1012_1.m3u8
广东体育,http://120.198.101.106:9901/tsfile/live/1012_1.m3u8
广东体育,http://120.77.205.62:8087/rtp/239.77.0.112:5146
广东体育,http://120.77.205.62:8087/rtp/239.77.1.97:5146
广东体育,http://120.77.205.62:8087/rtp/239.77.0.168:5146
广东体育,http://120.198.95.220:9901/tsfile/live/1010_1.m3u8
广东体育,http://113.81.20.131:20443/tsfile/live/1003_1.m3u8
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp%3Bamp%3Btime=20240926215313&amp%3Bamp%3Bip=111.229.253.40
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp%3Btime=20240926215313&amp%3Bip=111.229.253.40
纬来体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8#rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,http://8.138.7.223/【公众号：榴芒电视】/wlty.m3u8
纬来体育,https://cdn.iptv8k.top/dl/jrys.php?id=292&amp%3Bamp%3Bamp%3Btime=20240926215313&amp%3Bamp%3Bamp%3Bip=111.229.253.40
经济科教,http://183.11.239.36:808/hls/4/index.m3u8
经济科教,http://113.81.20.131:20443/tsfile/live/1002_1.m3u8
超级体育,http://111.43.126.240:9003/hls/86/index.m3u8
汕头文旅,http://120.77.205.62:8087/rtp/239.253.43.47:5146
汕头文旅,http://120.77.205.62:8087/rtp/239.253.43.44:5146
汕头经济,http://120.77.205.62:8087/rtp/239.253.43.43:5146
深圳电视剧,http://183.11.239.36:808/hls/141/index.m3u8
广东民生,http://120.77.205.62:8087/rtp/239.77.0.225:5146
广东民生,http://120.77.205.62:8087/rtp/239.77.0.5:5146
广东民生,http://183.237.95.108:9901/tsfile/live/1032_1.m3u8
广东民生,http://113.81.20.131:20443/tsfile/live/1006_1.m3u8
广东民生,http://36.136.13.248:18181/tsfile/live/1020_1.m3u8
广东民生,http://120.238.94.82:9901/tsfile/live/1011_1.m3u8
优漫卡通,http://122.9.151.210:887/rtp/238.255.2.57:5999
优漫卡通,http://111.43.126.240:9003/hls/74/index.m3u8
梅州1,http://49.234.31.101:7040/tsfile/live/1001_1.m3u8
梅州2,http://49.234.31.101:7040/tsfile/live/1003_1.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://183.237.95.108:9901/tsfile/live/1103_1.m3u8
凤凰中文,http://120.198.95.220:9901/tsfile/live/1036_1.m3u8
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,https://live.tvfix.org/live/fhzw/index.m3u8
凤凰中文,https://live.tvfix.org/live/fhzw/1/v4000000/index.m3u8
茂名公共,http://120.77.205.62:8087/rtp/239.77.0.207:5146
茂名公共,http://120.77.205.62:8087/rtp/239.77.0.205:5146
湛江公共,http://gbtv-hls-wjq.zjwtv.com/zjtv/ggpd.m3u8
江门侨乡生活,http://120.77.205.62:8087/rtp/239.77.0.202:5146
江门侨乡生活,http://120.77.205.62:8087/rtp/239.77.0.196:5146
珠江台,http://36.136.13.230:18181/tsfile/live/1015_1.m3u8
广州电视台法治频道,https://tencentplay.gztv.com/live/fazhi.m3u8?txSecret=4400d75d2114b2db07d86eda8f8218ee&txTime=191b60ce0f6
广州南国都市频道,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=babbcbacdbcf13a3311a264e4dd66b8d&txTime=191b60b41a7
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de#http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
广东卫视,http://223.241.247.214:9901/tsfile/live/1011_1.m3u8
广东卫视,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8
广东卫视,http://61.136.172.236:9901/tsfile/live/0125_1.m3u8
广东卫视,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8
广东卫视,http://120.238.94.10:9901/tsfile/live/1008_1.m3u8
广东卫视,http://124.116.183.146:9901/tsfile/live/0125_1.m3u8
广东-车八岭国家级自然保护区,http://gcbsc.v.live.baishancdnx.cn/gc/hsxkscj_1/index.m3u8
广东-梅州梅江,http://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
广东卫视,http://39.164.160.249:9901/tsfile/live/0125_1.m3u8
广东卫视,http://58.57.40.22:9901/tsfile/live/1039_1.m3u8
广东卫视,http://106.52.196.79:80/TV/mui.php?id=gdws
广东经济科教频道,https://pili-live-hls.kingsmedia.cn/metoo-live/ce834303bb1a4459a3ea8c4c01d3ae84.m3u8
广东羊城交通台,https://live.ximalaya.com/radio-first-page-app/live/248/64.m3u8?transcode=ts
广东珠江经济电台,https://live.ximalaya.com/radio-first-page-app/live/252/64.m3u8?transcode=ts
广州新闻资讯广播,https://live.ximalaya.com/radio-first-page-app/live/256/64.m3u8?transcode=ts
广东汕头小公园中山纪念亭,https://gcalic.v.myalicdn.com/gc/bsszjs_1/index.m3u8
广东韶关车八岭,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
广东深圳福田红树林,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
广东卫视,http://111.227.196.164:9901/tsfile/live/0125_1.m3u8
广东卫视,http://112.123.243.37:50085/tsfile/live/0135_1.m3u8
广东卫视,http://113.57.93.165:9900/tsfile/live/0125_1.m3u8
广东卫视,http://123.130.84.106:8154/tsfile/live/0125_1.m3u8
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8
广东卫视,http://113.57.111.4:1111/tsfile/live/1022_1.m3u8
广东卫视,http://111.14.181.15:9901/tsfile/live/0125_1.m3u8
广东卫视,http://218.89.240.144:59901/tsfile/live/0125_1.m3u8
广东卫视,http://58.19.43.46:9901/tsfile/live/1039_1.m3u8
广东卫视,http://59.39.89.130:60901/tsfile/live/0125_1.m3u8
广东卫视,https://www.yangshipin.cn/tv/home?pid=600002485
广东卫视,http://111.61.236.247:9081/hls/43/index.m3u8
广东卫视,https://www.yangshipin.cn/tv/home?pid=600002485###WEB\\n
广东卫视,http://live.dxhmt.cn:9081/tv/11003-1.m3u8
广东卫视,http://218.15.183.23:9901/tsfile/live/23008_1.m3u8
广东卫视,http://183.237.95.108:9901/tsfile/live/1029_1.m3u8
广东卫视,http://120.198.101.106:9901/tsfile/live/1009_1.m3u8
广东卫视,http://59.39.89.130:60901/tsfile/live/0125_1.m3u8#rtsp://116.176.26.18/PLTV/88888910/224/3221225527/10000100000000060000000000107307_0.smil
广东卫视,http://120.198.95.220:9901/tsfile/live/1006_1.m3u8
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?#rtsp://116.176.26.18/PLTV/88888910/224/3221225527/10000100000000060000000000107307_0.smil#rtsp://60.13.39.18/PLTV/88888910/224/3221225551/10000100000000060000000000107331_0.smil
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4
广东卫视,http://112.99.193.34:9901/tsfile/live/1043_1.m3u8?#rtsp://60.13.23.179/PLTV/88888910/224/3221225551/10000100000000060000000000107331_0.smil
广东卫视,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?amp%3Bplaylive=1&amp%3Bauthid=0
广东卫视,http://112.27.235.94:8000/hls/30/index.m3u8
深圳健康频道,http://183.11.239.36:808/hls/158/index.m3u8
广东卫视,http://sh.lnott.top:880/dx40.m3u8
广东卫视,http://49.234.31.101:7040/tsfile/live/1008_1.m3u8
广东卫视,http://120.202.94.181:9446/tsfile/live/0125_1.m3u8
广东卫视,http://122.246.202.255:8081/tsfile/live/0125_1.m3u8
广东卫视,http://125.42.148.104:9901/tsfile/live/0118_1.m3u8
广东卫视,http://125.42.148.148:9901/tsfile/live/0118_1.m3u8
珠江台13（B）,http://36.136.13.230:18181/tsfile/live/1065_1.m3u8
广东体育18（B）,http://36.136.13.230:18181/tsfile/live/1070_1.m3u8
广东科教,http://36.136.13.230:18181/tsfile/live/1027_1.m3u8
广东卫视,https://cqcb.iptv.darwinchow.com/guangdongHD
广东河源,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东卫视,http://115.48.160.122:9901/tsfile/live/0125_1.m3u8
广东卫视,http://1.24.190.98:10080/hls/79/index.m3u8
广东卫视,http://111.43.126.240:9003/hls/42/index.m3u8
广东卫视,http://www.cdnstv.com:6398/hls/1124/index.m3u8

上海综合,#genre#
上海新闻,http://8.138.7.223/tv/shtv.php?id=xwzh
上海都市,http://8.138.7.223/tv/shtv.php?id=ds
上海外语,http://139.196.151.191/rtp/239.45.1.127:5140
七彩戏剧,http://139.196.151.191:2051/rtp/239.45.3.61:5140
五星体育,https://gdcucc.v1.mk/gdcucc/wxty.m3u8
五星体育,http://8.138.7.223/tv/shtv.php?id=wxty
五星体育,http://139.196.214.238/rtp/239.45.3.210:5140
东方影视,http://139.196.151.191:2051/rtp/239.45.3.237:5140
东方财经,http://115.150.63.77:9902/tsfile/live/1042_1.m3u8
东方财经,http://139.196.214.238/rtp/239.45.1.119:5140
东方财经,http://139.196.151.191:2051/rtp/239.45.1.119:5140
法治天地,http://139.196.214.238/rtp/239.45.1.46:5140
法治天地,http://120.55.49.231:3095/rtp/233.50.201.191:5140
法治天地,http://139.196.151.191/rtp/239.45.1.46:5140
法治天地,http://dassby.qqff.top:99/live/法治天地/index.m3u8
法治天地,https://cqcb.iptv.darwinchow.com/fazhi
第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8
第一财经,http://ls.qingting.fm/live/276.m3u8
第一财经,http://139.196.214.238/rtp/239.45.3.211:5140
第一财经,http://120.55.49.231:3095/rtp/233.50.200.125:5140
第一财经,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
第一财经,http://8.138.7.223/tv/shtv.php?id=dycj
欢笑剧场,http://139.196.151.191:2051/rtp/239.45.3.196:5140
欢笑剧场,http://139.196.151.191/rtp/239.45.3.196:5140
欢笑剧场,http://www.cdnstv.com:6398/hls/1171/index.m3u8
欢笑剧场,http://120.55.49.231:3095/rtp/233.50.201.189:5140
都市剧场,http://112.46.105.20:8009/hls/72/index.m3u8
都市剧场,http://183.237.95.108:9901/tsfile/live/1069_1.m3u8
都市剧场,http://222.179.155.21:1935/ch1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7%5B%E6%99%B4%E5%9B%AD%5D=
都市剧场,http://222.179.42.129:8181/hls1.m3u8?zzhongqd=
都市剧场,http://139.196.214.238/rtp/239.45.3.136:5140
都市剧场,http://120.55.49.231:3095/rtp/233.50.201.190:5140
都市剧场,http://139.196.151.191:2051/rtp/239.45.3.136:5140
都市剧场,http://139.196.151.191/rtp/239.45.3.136:5140
都市剧场,http://dassby.qqff.top:99/live/都市剧场/index.m3u8
都市剧场,https://cqcb.iptv.darwinchow.com/dsjcHD
都市剧场,http://www.cdnstv.com:6398/hls/1179/index.m3u8
游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140
游戏风云,https://cqcb.iptv.darwinchow.com/yxfyHD
游戏风云,http://www.cdnstv.com:6398/hls/1184/index.m3u8
上海哈哈炫动,http://a21709.tv.netsite.cc/proxy/1655047572/1655047572.m3u8
金鹰卡通,http://58.19.43.46:9901/tsfile/live/1000_1.m3u8
金鹰卡通,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8
金鹰卡通,http://58.57.40.22:9901/tsfile/live/1059_1.m3u8
金鹰卡通,http://218.89.240.144:59901/tsfile/live/1002_1.m3u8
金鹰卡通,http://120.238.94.10:9901/tsfile/live/1036_1.m3u8
金鹰卡通,http://113.57.93.165:9900/tsfile/live/1000_1.m3u8
金鹰卡通,http://218.15.183.23:9901/tsfile/live/23041_1.m3u8
金鹰卡通,http://183.237.95.108:9901/tsfile/live/1099_1.m3u8
金鹰卡通,http://120.198.101.106:9901/tsfile/live/1061_1.m3u8
金鹰卡通,http://120.198.95.220:9901/tsfile/live/1033_1.m3u8
金鹰卡通,http://112.99.193.34:9901/tsfile/live/1034_1.m3u8?amp%3Bplaylive=1&amp%3Bauthid=0
金鹰卡通,http://sh.lnott.top:880/dx88.m3u8
金鹰卡通,http://42.225.117.174:11199/tsfile/live/1004_1.m3u8
金鹰卡通,http://125.42.148.104:9901/tsfile/live/0107_1.m3u8
金鹰卡通,http://125.42.148.148:9901/tsfile/live/0107_1.m3u8
金鹰卡通,http://36.136.13.251:18181/tsfile/live/1071_1.m3u8
金鹰卡通,http://111.43.126.240:9003/hls/73/index.m3u8
金鹰卡通,http://8.138.7.223/tv/mgtv.php?id=287
金鹰卡通,http://www.cdnstv.com:6398/hls/1149/index.m3u8
金鹰纪实,http://a21709.tv.netsite.cc/proxy/46690299/46690299.m3u8
金鹰纪实,http://58.57.40.22:9901/tsfile/live/1070_1.m3u8
